type,n,threshold,usec
almost,61700,10,12395.2
almost,61800,10,12412
almost,61900,10,12423
almost,62000,10,12477.6
almost,62100,10,12471.2
almost,62200,10,12472.4
almost,62300,10,12519.4
almost,62400,10,12531.6
almost,62500,10,12545.2
almost,62600,10,12547.2
almost,62700,10,12614.4
almost,62800,10,12872.4
almost,62900,10,12922
almost,63000,10,12695.6
almost,63100,10,12760.8
almost,63200,10,12867.4
almost,63300,10,12746.4
almost,63400,10,12805.8
almost,63500,10,12723
almost,63600,10,12840.8
almost,63700,10,12796.6
almost,63800,10,12760.4
almost,63900,10,12835.4
almost,64000,10,12857
almost,64100,10,12845.4
almost,64200,10,12890.8
almost,64300,10,12953.2
almost,64400,10,12971.2
almost,64500,10,12967.8
almost,64600,10,12998.4
almost,64700,10,13023.8
almost,64800,10,13012.2
almost,64900,10,13017.4
almost,65000,10,13037.4
almost,65100,10,13095.8
almost,65200,10,13109.2
almost,65300,10,13037.4
almost,65400,10,13129.2
almost,65500,10,13143.8
almost,65600,10,13151.2
almost,65700,10,13130.8
almost,65800,10,13189.8
almost,65900,10,13312.4
almost,66000,10,13279.4
almost,66100,10,13297.2
almost,66200,10,13288.4
almost,66300,10,13325.6
almost,66400,10,13306.6
almost,66500,10,13327.8
almost,66600,10,13355.8
almost,66700,10,13391.2
almost,66800,10,13384.4
almost,66900,10,13390.8
almost,67000,10,13422.4
almost,67100,10,13457.2
almost,67200,10,13477.4
almost,67300,10,13465.8
almost,67400,10,13536.2
almost,67500,10,13526.6
almost,67600,10,13596.6
almost,67700,10,13621.8
almost,67800,10,13613.4
almost,67900,10,13625.2
almost,68000,10,13659.2
almost,68100,10,13648.8
almost,68200,10,13738.8
almost,68300,10,13707
almost,68400,10,13668.6
almost,68500,10,13698.8
almost,68600,10,13794.2
almost,68700,10,13759.8
almost,68800,10,13747.4
almost,68900,10,13805.6
almost,69000,10,13801.4
almost,69100,10,13818.8
almost,69200,10,13872.4
almost,69300,10,13836.2
almost,69400,10,13968.4
almost,69500,10,13936.6
almost,69600,10,13931.8
almost,69700,10,13987.8
almost,69800,10,13979.8
almost,69900,10,14034.2
almost,70000,10,13977.4
almost,70100,10,13998.8
almost,70200,10,14058.8
almost,70300,10,14090.6
almost,70400,10,14098.4
almost,70500,10,14083.8
almost,70600,10,14071.2
almost,70700,10,14099.6
almost,70800,10,14151.6
almost,70900,10,14118.4
almost,71000,10,14178.2
almost,71100,10,14167.6
almost,71200,10,14203.6
almost,71300,10,14205.2
almost,71400,10,14220.2
almost,71500,10,14256.6
almost,71600,10,14259.8
almost,71700,10,14307.6
almost,71800,10,14336.2
almost,71900,10,14358.6
almost,72000,10,14356.8
almost,72100,10,14441
almost,72200,10,14410
almost,72300,10,14476.6
almost,72400,10,14437.8
almost,72500,10,14525
almost,72600,10,14490.2
almost,72700,10,14509.8
almost,72800,10,14568.6
almost,72900,10,14613.6
almost,73000,10,14588.6
almost,73100,10,14603
almost,73200,10,14606
almost,73300,10,14577.6
almost,73400,10,14619.4
almost,73500,10,14687.6
almost,73600,10,14701.2
almost,73700,10,14708.2
almost,73800,10,14748.6
almost,73900,10,14770
almost,74000,10,14713.2
almost,74100,10,14829.2
almost,74200,10,14763
almost,74300,10,14776.8
almost,74400,10,14815.6
almost,74500,10,14863.8
almost,74600,10,14855.4
almost,74700,10,14853.6
almost,74800,10,14870.2
almost,74900,10,14967.8
almost,75000,10,14967.4
almost,75100,10,15024.8
almost,75200,10,14993.8
almost,75300,10,14942.8
almost,75400,10,14998.2
almost,75500,10,15015.4
almost,75600,10,15046.2
almost,75700,10,15042.8
almost,75800,10,15037.6
almost,75900,10,15096
almost,76000,10,15082.8
almost,76100,10,15131.4
almost,76200,10,15226.4
almost,76300,10,15244.4
almost,76400,10,15278.6
almost,76500,10,15284.6
almost,76600,10,15319.8
almost,76700,10,15302.4
almost,76800,10,15280.2
almost,76900,10,15350.4
almost,77000,10,15317.6
almost,77100,10,15321.8
almost,77200,10,15373.6
almost,77300,10,15364.6
almost,77400,10,15457.6
almost,77500,10,15445.2
almost,77600,10,15429
almost,77700,10,15494.6
almost,77800,10,15545
almost,77900,10,15568
almost,78000,10,15564.8
almost,78100,10,15539
almost,78200,10,15576
almost,78300,10,15619.8
almost,78400,10,15649.4
almost,78500,10,15672.4
almost,78600,10,15650.6
almost,78700,10,15708
almost,78800,10,15642.2
almost,78900,10,15736
almost,79000,10,15703.6
almost,79100,10,15794.8
almost,79200,10,15725.4
almost,79300,10,15746
almost,79400,10,15724
almost,79500,10,15769
almost,79600,10,15837.4
almost,79700,10,15868
almost,79800,10,15911.2
almost,79900,10,15893.2
almost,80000,10,15940
almost,80100,10,15919.4
almost,80200,10,15909.2
almost,80300,10,15989.2
almost,80400,10,16052.8
almost,80500,10,16002
almost,80600,10,15987.2
almost,80700,10,16016.6
almost,80800,10,16000.6
almost,80900,10,16047.4
almost,81000,10,16082.8
almost,81100,10,16116.4
almost,81200,10,16161.6
almost,81300,10,16135.2
almost,81400,10,16131
almost,81500,10,16154.2
almost,81600,10,16171.4
almost,81700,10,16267
almost,81800,10,16264.4
almost,81900,10,16266.8
almost,82000,10,16305.4
almost,82100,10,16334
almost,82200,10,16469.2
almost,82300,10,16478
almost,82400,10,16498.6
almost,82500,10,16507.2
almost,82600,10,16623.8
almost,82700,10,16571.2
almost,82800,10,16662.8
almost,82900,10,16699.8
almost,83000,10,16703.6
almost,83100,10,16725
almost,83200,10,16794.2
almost,83300,10,16825.4
almost,83400,10,16867.6
almost,83500,10,16965
almost,83600,10,16980.4
almost,83700,10,17020.2
almost,83800,10,17062.4
almost,83900,10,17057.8
almost,84000,10,17167.2
almost,84100,10,17255
almost,84200,10,17301.4
almost,84300,10,17354.8
almost,84400,10,17304.8
almost,84500,10,17367
almost,84600,10,17435.6
almost,84700,10,17514
almost,84800,10,17524.6
almost,84900,10,17515.4
almost,85000,10,17580.4
almost,85100,10,17614.4
almost,85200,10,17684.8
almost,85300,10,17716
almost,85400,10,17803.2
almost,85500,10,17841.2
almost,85600,10,17806
almost,85700,10,17850.4
almost,85800,10,17925.2
almost,85900,10,17908.4
almost,86000,10,17968.8
almost,86100,10,18015.6
almost,86200,10,18102.6
almost,86300,10,18131.6
almost,86400,10,18175
almost,86500,10,18262.4
almost,86600,10,18236
almost,86700,10,18314
almost,86800,10,18327.8
almost,86900,10,18393.2
almost,87000,10,18366.4
almost,87100,10,18490.4
almost,87200,10,18546
almost,87300,10,18525.8
almost,87400,10,18591.4
almost,87500,10,18657.6
almost,87600,10,18621
almost,87700,10,18654.8
almost,87800,10,18696.6
almost,87900,10,18757.4
almost,88000,10,18851.8
almost,88100,10,18861.4
almost,88200,10,18920.2
almost,88300,10,18941
almost,88400,10,18974.2
almost,88500,10,19034.2
almost,88600,10,19028.4
almost,88700,10,19010
almost,88800,10,19108.8
almost,88900,10,19118.4
almost,89000,10,19163.2
almost,89100,10,19287.6
almost,89200,10,19251.4
almost,89300,10,19325.8
almost,89400,10,19275.4
almost,89500,10,19308.4
almost,89600,10,19478.6
almost,89700,10,19422.4
almost,89800,10,19444.6
almost,89900,10,19527.4
almost,90000,10,19567.4
almost,90100,10,19594
almost,90200,10,19568
almost,90300,10,19578.8
almost,90400,10,19605.4
almost,90500,10,19618.6
almost,90600,10,19696
almost,90700,10,19635.6
almost,90800,10,19720.2
almost,90900,10,19698.4
almost,91000,10,19880.2
almost,91100,10,19826.2
almost,91200,10,19864.6
almost,91300,10,19831.4
almost,91400,10,19937
almost,91500,10,19940.6
almost,91600,10,19941
almost,91700,10,19926.2
almost,91800,10,19888
almost,91900,10,19985.6
almost,92000,10,20063.2
almost,92100,10,20092.8
almost,92200,10,20104.4
almost,92300,10,20026
almost,92400,10,20033
almost,92500,10,20051.4
almost,92600,10,20142.2
almost,92700,10,20127.4
almost,92800,10,20102
almost,92900,10,20143.2
almost,93000,10,20169
almost,93100,10,20204.2
almost,93200,10,20251
almost,93300,10,20218.2
almost,93400,10,20227.8
almost,93500,10,20281.8
almost,93600,10,20278.2
almost,93700,10,20307.6
almost,93800,10,20287
almost,93900,10,20334.2
almost,94000,10,20343.4
almost,94100,10,20453.8
almost,94200,10,20442.6
almost,94300,10,20469.8
almost,94400,10,20422.6
almost,94500,10,20420.2
almost,94600,10,20583.6
almost,94700,10,20585.6
almost,94800,10,20552.8
almost,94900,10,20712.8
almost,95000,10,20805.8
almost,95100,10,20646
almost,95200,10,20629.6
almost,95300,10,20632.8
almost,95400,10,20649.4
almost,95500,10,20684.8
almost,95600,10,20993
almost,95700,10,21065.4
almost,95800,10,20698.8
almost,95900,10,20751.2
almost,96000,10,20772.4
almost,96100,10,20804.6
almost,96200,10,20789
almost,96300,10,20879
almost,96400,10,20832.4
almost,96500,10,20809
almost,96600,10,20931.4
almost,96700,10,20840.8
almost,96800,10,20877.2
almost,96900,10,20926.8
almost,97000,10,20910.2
almost,97100,10,21086.2
almost,97200,10,20966.6
almost,97300,10,20995.4
almost,97400,10,20959.2
almost,97500,10,21037.2
almost,97600,10,21035.8
almost,97700,10,21060.8
almost,97800,10,21066.2
almost,97900,10,21107
almost,98000,10,21196.6
almost,98100,10,21268.6
almost,98200,10,21207
almost,98300,10,21245.4
almost,98400,10,21194.6
almost,98500,10,21354.8
almost,98600,10,21227.2
almost,98700,10,21268.2
almost,98800,10,21267.8
almost,98900,10,21298
almost,99000,10,21363
almost,99100,10,21339.2
almost,99200,10,21364.8
almost,99300,10,21393
almost,99400,10,21459.8
almost,99500,10,21454.4
almost,99600,10,21491.6
almost,99700,10,21552.2
almost,99800,10,21591.8
almost,99900,10,21785.8
almost,100000,10,21813.6
almost,500,20,55.8
almost,600,20,67.8
almost,700,20,85.8
almost,800,20,97.2
almost,900,20,106.4
almost,1000,20,118
almost,1100,20,130.4
almost,1200,20,141.6
almost,1300,20,159.6
almost,1400,20,180.8
almost,1500,20,193.4
almost,1600,20,204.4
almost,1700,20,216.6
almost,1800,20,232.8
almost,1900,20,242
almost,2000,20,252.2
almost,2100,20,264.2
almost,2200,20,282.2
almost,2300,20,285.2
almost,2400,20,296
almost,2500,20,308
almost,2600,20,335
almost,2700,20,377.8
almost,2800,20,383
almost,2900,20,397.6
almost,3000,20,412.6
almost,3100,20,425.4
almost,3200,20,440.6
almost,3300,20,446.8
almost,3400,20,466.2
almost,3500,20,479.2
almost,3600,20,488.8
almost,3700,20,501.8
almost,3800,20,511.8
almost,3900,20,524.2
almost,4000,20,537
almost,4100,20,551
almost,4200,20,566.4
almost,4300,20,576.6
almost,4400,20,590.6
almost,4500,20,604.4
almost,4600,20,618
almost,4700,20,625.6
almost,4800,20,647.2
almost,4900,20,653.4
almost,5000,20,666.4
almost,5100,20,675
almost,5200,20,719.4
almost,5300,20,774
almost,5400,20,803
almost,5500,20,813
almost,5600,20,831.4
almost,5700,20,840.6
almost,5800,20,856.2
almost,5900,20,871
almost,6000,20,888
almost,6100,20,895.4
almost,6200,20,917.4
almost,6300,20,926.8
almost,6400,20,938.6
almost,6500,20,953
almost,6600,20,966.4
almost,6700,20,982.8
almost,6800,20,994
almost,6900,20,1007
almost,7000,20,1025.6
almost,7100,20,1036.4
almost,7200,20,1054.6
almost,7300,20,1065.8
almost,7400,20,1087.6
almost,7500,20,1096.8
almost,7600,20,1105.2
almost,7700,20,1122.2
almost,7800,20,1135.2
almost,7900,20,1150
almost,8000,20,1163.6
almost,8100,20,1174
almost,8200,20,1195.8
almost,8300,20,1210.8
almost,8400,20,1224.2
almost,8500,20,1234.6
almost,8600,20,1259.2
almost,8700,20,1262.8
almost,8800,20,1282.6
almost,8900,20,1288
almost,9000,20,1311.2
almost,9100,20,1328.8
almost,9200,20,1338
almost,9300,20,1349.4
almost,9400,20,1363.6
almost,9500,20,1373.6
almost,9600,20,1388
almost,9700,20,1402
almost,9800,20,1428.2
almost,9900,20,1434.8
almost,10000,20,1457.6
almost,10100,20,1466.6
almost,10200,20,1475.4
almost,10300,20,1510.4
almost,10400,20,1557
almost,10500,20,1601.8
almost,10600,20,1668.8
almost,10700,20,1700.4
almost,10800,20,1727.8
almost,10900,20,1738
almost,11000,20,1755.8
almost,11100,20,1773
almost,11200,20,1784
almost,11300,20,1800.4
almost,11400,20,1813.2
almost,11500,20,1835.4
almost,11600,20,1851
almost,11700,20,1878.4
almost,11800,20,1880
almost,11900,20,1894.2
almost,12000,20,1908.8
almost,12100,20,1924.4
almost,12200,20,1935.8
almost,12300,20,1958
almost,12400,20,1977.8
almost,12500,20,2000
almost,12600,20,2001.4
almost,12700,20,2021
almost,12800,20,2045.2
almost,12900,20,2058.4
almost,13000,20,2075.4
almost,13100,20,2087.8
almost,13200,20,2100
almost,13300,20,2109.4
almost,13400,20,2121
almost,13500,20,2134.8
almost,13600,20,2147.4
almost,13700,20,2163.8
almost,13800,20,2179.8
almost,13900,20,2199.4
almost,14000,20,2215.6
almost,14100,20,2226.4
almost,14200,20,2241
almost,14300,20,2269.8
almost,14400,20,2282
almost,14500,20,2304.6
almost,14600,20,2304
almost,14700,20,2324.8
almost,14800,20,2342
almost,14900,20,2351
almost,15000,20,2379
almost,15100,20,2383.2
almost,15200,20,2391
almost,15300,20,2408.4
almost,15400,20,2434.4
almost,15500,20,2452.6
almost,15600,20,2455
almost,15700,20,2466
almost,15800,20,2490
almost,15900,20,2493.4
almost,16000,20,2512.4
almost,16100,20,2519.4
almost,16200,20,2552.8
almost,16300,20,2565.4
almost,16400,20,2574.4
almost,16500,20,2596.2
almost,16600,20,2624.2
almost,16700,20,2637.6
almost,16800,20,2649.6
almost,16900,20,2655.6
almost,17000,20,2675.4
almost,17100,20,2690.6
almost,17200,20,2717.6
almost,17300,20,2727.8
almost,17400,20,2748.6
almost,17500,20,2755
almost,17600,20,2786.4
almost,17700,20,2794.2
almost,17800,20,2812.2
almost,17900,20,2808
almost,18000,20,2830.6
almost,18100,20,2841.8
almost,18200,20,2864.6
almost,18300,20,2886
almost,18400,20,2894.8
almost,18500,20,2922.8
almost,18600,20,2924.6
almost,18700,20,2928.6
almost,18800,20,2956
almost,18900,20,2989.4
almost,19000,20,2981.4
almost,19100,20,2993.4
almost,19200,20,3005
almost,19300,20,3025.2
almost,19400,20,3039
almost,19500,20,3053.8
almost,19600,20,3062.2
almost,19700,20,3079.4
almost,19800,20,3093.6
almost,19900,20,3107.8
almost,20000,20,3129
almost,20100,20,3137.6
almost,20200,20,3154
almost,20300,20,3175.2
almost,20400,20,3193.2
almost,20500,20,3206.6
almost,20600,20,3260.8
almost,20700,20,3308.2
almost,20800,20,3366.8
almost,20900,20,3406.8
almost,21000,20,3465.8
almost,21100,20,3506.8
almost,21200,20,3554.2
almost,21300,20,3618.8
almost,21400,20,3647.6
almost,21500,20,3707.6
almost,21600,20,3720.2
almost,21700,20,3729.6
almost,21800,20,3745.4
almost,21900,20,3807.4
almost,22000,20,3796.6
almost,22100,20,3794.4
almost,22200,20,3820
almost,22300,20,3833
almost,22400,20,3845.4
almost,22500,20,3869.6
almost,22600,20,3884.6
almost,22700,20,3898.8
almost,22800,20,3918.2
almost,22900,20,3928.8
almost,23000,20,3949.6
almost,23100,20,3966.2
almost,23200,20,3974.4
almost,23300,20,3996.6
almost,23400,20,4019.6
almost,23500,20,4030.8
almost,23600,20,4043.6
almost,23700,20,4061.6
almost,23800,20,4073.8
almost,23900,20,4112
almost,24000,20,4107.4
almost,24100,20,4127.8
almost,24200,20,4179.8
almost,24300,20,4173
almost,24400,20,4220
almost,24500,20,4237.2
almost,24600,20,4225.2
almost,24700,20,4241
almost,24800,20,4246.8
almost,24900,20,4271.8
almost,25000,20,4310.4
almost,25100,20,4346.2
almost,25200,20,4343.8
almost,25300,20,4374.2
almost,25400,20,4394
almost,25500,20,4371.6
almost,25600,20,4373.8
almost,25700,20,4408.8
almost,25800,20,4411.2
almost,25900,20,4438.8
almost,26000,20,4442.2
almost,26100,20,4465.6
almost,26200,20,4498.2
almost,26300,20,4485.8
almost,26400,20,4507.2
almost,26500,20,4526
almost,26600,20,4534.8
almost,26700,20,4575.6
almost,26800,20,4599.6
almost,26900,20,4593.6
almost,27000,20,4611
almost,27100,20,4630.6
almost,27200,20,4637.8
almost,27300,20,4649.4
almost,27400,20,4678.2
almost,27500,20,4699.2
almost,27600,20,4705.2
almost,27700,20,4723.2
almost,27800,20,4748.4
almost,27900,20,4755.6
almost,28000,20,4768.8
almost,28100,20,4798.6
almost,28200,20,4794.8
almost,28300,20,4814
almost,28400,20,4842.8
almost,28500,20,4855.8
almost,28600,20,4869.2
almost,28700,20,4869.6
almost,28800,20,4924.4
almost,28900,20,4929.6
almost,29000,20,4953.8
almost,29100,20,4978.4
almost,29200,20,4982.4
almost,29300,20,4985.2
almost,29400,20,5005.6
almost,29500,20,5048.8
almost,29600,20,5064.2
almost,29700,20,5078.2
almost,29800,20,5088.2
almost,29900,20,5124.8
almost,30000,20,5113
almost,30100,20,5146.6
almost,30200,20,5162
almost,30300,20,5176.6
almost,30400,20,5190.2
almost,30500,20,5210.4
almost,30600,20,5228.8
almost,30700,20,5235.4
almost,30800,20,5279
almost,30900,20,5291.4
almost,31000,20,5281.2
almost,31100,20,5402.8
almost,31200,20,5337.8
almost,31300,20,5321.8
almost,31400,20,5321.6
almost,31500,20,5352.8
almost,31600,20,5367.2
almost,31700,20,5384.2
almost,31800,20,5396.4
almost,31900,20,5413.8
almost,32000,20,5458.8
almost,32100,20,5461
almost,32200,20,5468.2
almost,32300,20,5513.4
almost,32400,20,5516.6
almost,32500,20,5541.2
almost,32600,20,5548.6
almost,32700,20,5588.8
almost,32800,20,5601.8
almost,32900,20,5588.6
almost,33000,20,5630.8
almost,33100,20,5634
almost,33200,20,5652.4
almost,33300,20,5671
almost,33400,20,5691.4
almost,33500,20,5704.4
almost,33600,20,5704.8
almost,33700,20,5713.8
almost,33800,20,5740.8
almost,33900,20,5760.8
almost,34000,20,5784.6
almost,34100,20,5804.8
almost,34200,20,5795
almost,34300,20,5815.6
almost,34400,20,5860
almost,34500,20,5887
almost,34600,20,5879.8
almost,34700,20,5884.4
almost,34800,20,5918
almost,34900,20,5918.2
almost,35000,20,5942.6
almost,35100,20,5951
almost,35200,20,5986
almost,35300,20,5982.4
almost,35400,20,5994.2
almost,35500,20,6040.4
almost,35600,20,6031
almost,35700,20,6054.8
almost,35800,20,6057.6
almost,35900,20,6095.6
almost,36000,20,6112.4
almost,36100,20,6156.2
almost,36200,20,6166.6
almost,36300,20,6188.8
almost,36400,20,6193.6
almost,36500,20,6209.2
almost,36600,20,6231.2
almost,36700,20,6210.2
almost,36800,20,6251
almost,36900,20,6249
almost,37000,20,6267.2
almost,37100,20,6296.2
almost,37200,20,6312.2
almost,37300,20,6320.4
almost,37400,20,6334.2
almost,37500,20,6357.2
almost,37600,20,6368.6
almost,37700,20,6409.8
almost,37800,20,6451
almost,37900,20,6425.4
almost,38000,20,6434.2
almost,38100,20,6461.4
almost,38200,20,6462.4
almost,38300,20,6493.4
almost,38400,20,6498.2
almost,38500,20,6527.2
almost,38600,20,6543.2
almost,38700,20,6548.6
almost,38800,20,6570.2
almost,38900,20,6598
almost,39000,20,6600.6
almost,39100,20,6623.4
almost,39200,20,6647
almost,39300,20,6679.6
almost,39400,20,6703.2
almost,39500,20,6713.2
almost,39600,20,6686.8
almost,39700,20,6715.8
almost,39800,20,6725.4
almost,39900,20,6739.2
almost,40000,20,6760.8
almost,40100,20,6778.6
almost,40200,20,6784.2
almost,40300,20,6846.8
almost,40400,20,6823.4
almost,40500,20,6848.4
almost,40600,20,6871.6
almost,40700,20,6883.6
almost,40800,20,6954.8
almost,40900,20,6946.4
almost,41000,20,6940.4
almost,41100,20,6984.4
almost,41200,20,7054
almost,41300,20,7097.8
almost,41400,20,7142.6
almost,41500,20,7218.6
almost,41600,20,7251
almost,41700,20,7312
almost,41800,20,7363.2
almost,41900,20,7408
almost,42000,20,7485.6
almost,42100,20,7512.4
almost,42200,20,7613.8
almost,42300,20,7628.8
almost,42400,20,7665.6
almost,42500,20,7710.4
almost,42600,20,7768.4
almost,42700,20,7821
almost,42800,20,7858
almost,42900,20,7907.6
almost,43000,20,7977.8
almost,43100,20,8036
almost,43200,20,8032.8
almost,43300,20,8067.2
almost,43400,20,8082.4
almost,43500,20,8102.8
almost,43600,20,8095
almost,43700,20,8085.2
almost,43800,20,8095.4
almost,43900,20,8113.6
almost,44000,20,8136.8
almost,44100,20,8151.2
almost,44200,20,8174.6
almost,44300,20,8183.8
almost,44400,20,8209.8
almost,44500,20,8226.8
almost,44600,20,8253.2
almost,44700,20,8285.8
almost,44800,20,8278.2
almost,44900,20,8287.4
almost,45000,20,8309.8
almost,45100,20,8348.2
almost,45200,20,8405.8
almost,45300,20,8364.4
almost,45400,20,8381.4
almost,45500,20,8389.2
almost,45600,20,8438.4
almost,45700,20,8451
almost,45800,20,8466.6
almost,45900,20,8489.2
almost,46000,20,8491.2
almost,46100,20,8503
almost,46200,20,8506.6
almost,46300,20,8546.8
almost,46400,20,8545
almost,46500,20,8583.2
almost,46600,20,8578.6
almost,46700,20,8612
almost,46800,20,8661.4
almost,46900,20,8707.6
almost,47000,20,8682.2
almost,47100,20,8730.2
almost,47200,20,8704.6
almost,47300,20,8717.4
almost,47400,20,8739.6
almost,47500,20,8768.6
almost,47600,20,8760.8
almost,47700,20,8777.4
almost,47800,20,8803.8
almost,47900,20,8832.2
almost,48000,20,8832.8
almost,48100,20,8873.6
almost,48200,20,8906.6
almost,48300,20,8907.8
almost,48400,20,8899.2
almost,48500,20,8917.4
almost,48600,20,8946
almost,48700,20,8965.6
almost,48800,20,9000.4
almost,48900,20,8989.4
almost,49000,20,9008.2
almost,49100,20,9042.4
almost,49200,20,9101.2
almost,49300,20,9139.8
almost,49400,20,9133.2
almost,49500,20,9134.6
almost,49600,20,9151.6
almost,49700,20,9134.6
almost,49800,20,9161.2
almost,49900,20,9154.8
almost,50000,20,9213.4
almost,50100,20,9199.4
almost,50200,20,9235.8
almost,50300,20,9233.6
almost,50400,20,9307.4
almost,50500,20,9323
almost,50600,20,9337.6
almost,50700,20,9338.4
almost,50800,20,9459.4
almost,50900,20,9406.6
almost,51000,20,9382.4
almost,51100,20,9434.6
almost,51200,20,9420.2
almost,51300,20,9438.8
almost,51400,20,9469
almost,51500,20,9528.8
almost,51600,20,9528
almost,51700,20,9532
almost,51800,20,9548.2
almost,51900,20,9538.8
almost,52000,20,9542.4
almost,52100,20,9564
almost,52200,20,9617.4
almost,52300,20,9647
almost,52400,20,9626.8
almost,52500,20,9677.2
almost,52600,20,9731.8
almost,52700,20,9664.2
almost,52800,20,9679.8
almost,52900,20,9698.2
almost,53000,20,9714.4
almost,53100,20,9735
almost,53200,20,9795.4
almost,53300,20,9758.4
almost,53400,20,9814.6
almost,53500,20,9808
almost,53600,20,9883.8
almost,53700,20,9820.4
almost,53800,20,9876.8
almost,53900,20,9893.2
almost,54000,20,9903
almost,54100,20,9902.4
almost,54200,20,9937.8
almost,54300,20,9942.4
almost,54400,20,9971.2
almost,54500,20,9978.2
almost,54600,20,10054.4
almost,54700,20,10041
almost,54800,20,10040.8
almost,54900,20,10063
almost,55000,20,10058.2
almost,55100,20,10085.6
almost,55200,20,10107.2
almost,55300,20,10131.2
almost,55400,20,10138.2
almost,55500,20,10168.6
almost,55600,20,10222.4
almost,55700,20,10207
almost,55800,20,10204.2
almost,55900,20,10249.2
almost,56000,20,10237.8
almost,56100,20,10245
almost,56200,20,10292.2
almost,56300,20,10306.8
almost,56400,20,10310.4
almost,56500,20,10335.6
almost,56600,20,10382.2
almost,56700,20,10397.4
almost,56800,20,10376.2
almost,56900,20,10419.6
almost,57000,20,10416
almost,57100,20,10471.4
almost,57200,20,10501.4
almost,57300,20,10510
almost,57400,20,10506.2
almost,57500,20,10491.8
almost,57600,20,10605
almost,57700,20,10537.4
almost,57800,20,10568.2
almost,57900,20,10603.2
almost,58000,20,10598.2
almost,58100,20,10641.2
almost,58200,20,10660.4
almost,58300,20,10671.2
almost,58400,20,10688.4
almost,58500,20,10718.4
almost,58600,20,10742
almost,58700,20,10777.6
almost,58800,20,10752.2
almost,58900,20,10816.8
almost,59000,20,10846.6
almost,59100,20,10861.6
almost,59200,20,10844.2
almost,59300,20,10905.4
almost,59400,20,10922.6
almost,59500,20,10883.2
almost,59600,20,10889.4
almost,59700,20,10900.6
almost,59800,20,10916.2
almost,59900,20,10961
almost,60000,20,10959.8
almost,60100,20,10972.2
almost,60200,20,10985.8
almost,60300,20,11066.6
almost,60400,20,11121.8
almost,60500,20,11083.6
almost,60600,20,11054.2
almost,60700,20,11126
almost,60800,20,11099
almost,60900,20,11115.8
almost,61000,20,11129.2
almost,61100,20,11141
almost,61200,20,11173.6
almost,61300,20,11222
almost,61400,20,11241.4
almost,61500,20,11252.6
almost,61600,20,11331.6
almost,61700,20,11303.6
almost,61800,20,11333.6
almost,61900,20,11363.8
almost,62000,20,11332.8
almost,62100,20,11407.4
almost,62200,20,11423.4
almost,62300,20,11420.8
almost,62400,20,11425.4
almost,62500,20,11465.4
almost,62600,20,11473.2
almost,62700,20,11498.2
almost,62800,20,11511.6
almost,62900,20,11530.6
almost,63000,20,11593.8
almost,63100,20,11551.6
almost,63200,20,11598.6
almost,63300,20,11613.2
almost,63400,20,11615.4
almost,63500,20,11632.2
almost,63600,20,11626.2
almost,63700,20,11646.8
almost,63800,20,11726.2
almost,63900,20,11785.2
almost,64000,20,11721.6
almost,64100,20,11704.4
almost,64200,20,11728.6
almost,64300,20,11799
almost,64400,20,11808.8
almost,64500,20,11804
almost,64600,20,11822.4
almost,64700,20,11842
almost,64800,20,11932
almost,64900,20,11893.8
almost,65000,20,11902.2
almost,65100,20,11888.4
almost,65200,20,11923
almost,65300,20,12098
almost,65400,20,12168.8
almost,65500,20,12069.6
almost,65600,20,12043
almost,65700,20,12045.4
almost,65800,20,12032.8
almost,65900,20,12044.6
almost,66000,20,12086.8
almost,66100,20,12148.4
almost,66200,20,12116
almost,66300,20,12126
almost,66400,20,12236.6
almost,66500,20,12169.6
almost,66600,20,12176.4
almost,66700,20,12178.2
almost,66800,20,12209.2
almost,66900,20,12285.6
almost,67000,20,12285
almost,67100,20,12300
almost,67200,20,12302.6
almost,67300,20,12373
almost,67400,20,12315.4
almost,67500,20,12371
almost,67600,20,12389
almost,67700,20,12412.8
almost,67800,20,12419
almost,67900,20,12427.2
almost,68000,20,12418.6
almost,68100,20,12520
almost,68200,20,12500.6
almost,68300,20,12496.6
almost,68400,20,12516.2
almost,68500,20,12478.2
almost,68600,20,12599.8
almost,68700,20,12566.2
almost,68800,20,12587.2
almost,68900,20,12601.6
almost,69000,20,12566.4
almost,69100,20,12611.6
almost,69200,20,12631.2
almost,69300,20,12875.6
almost,69400,20,12969.6
almost,69500,20,13353.6
almost,69600,20,13371
almost,69700,20,13185.6
almost,69800,20,13414.2
almost,69900,20,13164.4
almost,70000,20,12904.4
almost,70100,20,12895.8
almost,70200,20,13137.4
almost,70300,20,13112.2
almost,70400,20,13149.2
almost,70500,20,13040.6
almost,70600,20,13045.8
almost,70700,20,12980.6
almost,70800,20,13081
almost,70900,20,13097.6
almost,71000,20,13080
almost,71100,20,13199.8
almost,71200,20,13272.8
almost,71300,20,13044
almost,71400,20,13057.8
almost,71500,20,13053.4
almost,71600,20,13059.6
almost,71700,20,13073.2
almost,71800,20,13100
almost,71900,20,13170.2
almost,72000,20,13230.8
almost,72100,20,13372.8
almost,72200,20,13382.4
almost,72300,20,13305.6
almost,72400,20,13358
almost,72500,20,13404.8
almost,72600,20,13423.2
almost,72700,20,13507
almost,72800,20,13648.8
almost,72900,20,13528.8
almost,73000,20,13326.6
almost,73100,20,13409.4
almost,73200,20,13403.8
almost,73300,20,13380.2
